customer_city,customer_state,lat,lon
itaparica,BA,-12.8932,-38.68
martinho campos,MG,-19.3306,-45.2434
itaperucu,PR,-25.2193,-49.3454
planalto,SP,-14.6654,-40.4718
planalto,SP,-27.3297,-53.0575
planalto,SP,-21.0342,-49.933
planalto,SP,-25.7211,-53.7642
novo brasil,ES,-16.0313,-50.7113
cabixi,RO,-13.4945,-60.552
entre rios do oeste,PR,-24.7042,-54.2385
taiacu,SP,-21.1431,-48.5112
barrocas,BA,-11.5272,-39.0776
silvanopolis,TO,-11.1471,-48.1694
almas,TO,-11.5706,-47.1792
sao sebastiao da amoreira,PR,-23.4656,-50.7625
ribeiro junqueira,MG,,
agrestina,PE,-8.45966,-35.9447
pintadas,BA,-11.8117,-39.9009
pequi,MG,-19.6284,-44.6604
campo alegre do fidalgo,PI,-8.38236,-41.8344
teresina de goias,GO,-13.7801,-47.2659
teixeira,PB,-7.22104,-37.2525
sao francisco do brejao,MA,-5.12584,-47.389
iapu,MG,-19.4387,-42.2147
mata grande,AL,-9.11824,-37.7323
coite do noia,AL,-9.63348,-36.5845
coqueiros do sul,RS,-28.1194,-52.7842
tracunhaem,PE,-7.80228,-35.2314
amontada,CE,-3.36017,-39.8288
itaoca,SP,-24.6393,-48.8413
cachoeira do brumado,MG,,
maragogipe,BA,-12.776,-38.9175
sao bras,AL,-10.1141,-36.8522
capim branco,MG,-19.5471,-44.1304
uniao do oeste,SC,-26.762,-52.8541
pau d'arco,AL,-1.59772,-46.9268
pau d'arco,AL,-7.53919,-49.367
fatima,BA,-10.7603,-48.9076
fatima,BA,-10.616,-38.2239
areia,PB,-6.96396,-35.6977
barao,RS,-29.3725,-51.4949
pirpirituba,PB,-6.77922,-35.4906
acari,RN,-6.4282,-36.6347
dois irmaos do buriti,MS,-20.6848,-55.2915
coroados,SP,-21.3521,-50.2859
posto da mata,BA,,
conselheiro mairinck,PR,-23.623,-50.1707
sao miguel do anta,MG,-20.7067,-42.7174
caraibas,BA,-14.7177,-41.2603
america dourada,BA,-11.4429,-41.439
hulha negra,RS,-31.4067,-53.8667
dias d avila,BA,,
carnaiba do sertao,BA,,
travesseiro,RS,-29.2977,-52.0532
jesupolis,GO,-15.9484,-49.3739
ourilandia do norte,PA,-6.7529,-51.0858
goianinha,RN,-6.26486,-35.1943
sao jose do divino,PI,-3.81411,-41.8308
sao jose do divino,PI,-18.4793,-41.3907
senador salgado filho,RS,-28.025,-54.5507
aguas vermelhas,MG,-15.7431,-41.4571
frei lagonegro,MG,-18.1751,-42.7617
sapucaia,MG,-6.94018,-49.6834
sapucaia,MG,-21.9949,-42.9142
oscar bressane,SP,-22.3149,-50.2811
carnauba dos dantas,RN,-6.55015,-36.5868
sao domingos do maranhao,MA,-5.58095,-44.3822
monte alegre de sergipe,SE,-10.0256,-37.5616
nova roma,GO,-13.7388,-46.8734
terra nova,PE,-12.3888,-38.6238
terra nova,PE,-8.22244,-39.3825
cujubim,RO,-9.36065,-62.5846
orizania,MG,-20.5142,-42.1991
ibiajara,BA,,
tunas do parana,PR,-24.9731,-49.0879
riqueza,SC,-27.0653,-53.3265
duas barras,RJ,-22.0536,-42.5232
perola d'oeste,PR,-25.8278,-53.7433
campo magro,PR,-25.3687,-49.4501
sao miguel dos campos,AL,-9.78301,-36.0971
ponto do marambaia,MG,,
baldim,MG,-19.2832,-43.9613
sao francisco do gloria,MG,-20.7923,-42.2673
sao roque de minas,MG,-20.249,-46.3639
feliz deserto,AL,-10.2935,-36.3028
barra longa,MG,-20.2869,-43.0402
arari,MA,-3.45214,-44.7665
aracoiaba,PE,-7.78391,-35.0809
aracoiaba,PE,-4.36872,-38.8125
sertania,PE,-8.06847,-37.2684
arvoredo,SC,-27.0748,-52.4543
pouso novo,RS,-29.1738,-52.2136
guatapara,SP,-21.4944,-48.0356
milagres,CE,-7.29749,-38.9378
milagres,CE,-12.8646,-39.8611
pocao,PE,-8.18726,-36.7111
florania,RN,-6.12264,-36.8226
borrazopolis,PR,-23.9366,-51.5875
rechan,SP,,
rio espera,MG,-20.855,-43.4721
virginia,MG,-22.3264,-45.0965
itaguara,MG,-20.3947,-44.4875
salobro,BA,,
neves paulista,SP,-20.843,-49.6358
mombaca,CE,-5.73844,-39.63
lutecia,SP,-22.3384,-50.394
varzelandia,MG,-15.6992,-44.0278
itaara,RS,-29.6013,-53.7725
claraval,MG,-20.397,-47.2768
agua branca,PB,-5.88856,-42.637
agua branca,PB,-7.51144,-37.6357
agua branca,PB,-9.262,-37.938
itatim,BA,-12.7099,-39.6952
lavrinhas,SP,-22.57,-44.9024
gongogi,BA,-14.3195,-39.469
santa maria,DF,-29.6868,-53.8149
santa maria,DF,-5.83802,-35.6914
sao domingos das dores,MG,-19.5246,-42.0106
santa barbara do para,PA,-1.19219,-48.238
sao vicente ferrer,PE,-7.58969,-35.4808
sao vicente ferrer,PE,-2.89487,-44.8681
sao pedro do sul,RS,-29.6202,-54.1855
sao jose dos quatro marcos,MT,-15.6276,-58.1772
caiana,MG,-20.6956,-41.9292
sericita,MG,-20.4748,-42.4828
guarapua,SP,,
campo alegre,SC,-26.195,-49.2676
campo alegre,SC,-9.78451,-36.3525
sao bonifacio,SC,-27.9009,-48.9326
seberi,RS,-27.4829,-53.4026
alagoa nova,PB,-7.05377,-35.7591
vicente dutra,RS,-27.1607,-53.4022
palmares paulista,SP,-21.0854,-48.8037
feliz natal,MT,-12.385,-54.9227
jequeri,MG,-20.4542,-42.6651
erere,CE,-6.02751,-38.3461
urucania,MG,-20.3521,-42.737
vicencia,PE,-7.65655,-35.3139
aguia branca,ES,-18.9846,-40.7437
adrianopolis,PR,-24.6606,-48.9922
centro novo do maranhao,MA,-2.12696,-46.1228
santo expedito,SP,-21.8467,-51.3929
goiandira,GO,-18.1352,-48.0875
galinhos,RN,-5.0909,-36.2754
nova ipixuna,PA,-4.91622,-49.0822
francisco dumont,MG,-17.3107,-44.2317
santa cruz de salinas,MG,-16.0967,-41.7418
piao,RJ,,
assuncao,PB,-7.07231,-36.725
guaraci,PR,-20.4977,-48.9391
guaraci,PR,-22.9694,-51.6504
flores,CE,-7.85842,-37.9715
dom macedo costa,BA,-12.9016,-39.1923
divino de sao lourenco,ES,-20.6229,-41.6937
itatiaiucu,MG,-20.1983,-44.4211
nortelandia,MT,-14.454,-56.7945
santo eduardo,RJ,,
sao joao das missoes,MG,-14.8859,-44.0922
poco redondo,SE,-9.80616,-37.6833
sao francisco do conde,BA,-12.6183,-38.6786
datas,MG,-18.4478,-43.6591
palmital,PR,-22.7858,-50.218
palmital,PR,-24.8853,-52.2029
jabora,SC,-27.1782,-51.7279
bertopolis,MG,-17.059,-40.58
candeal,BA,-11.8049,-39.1203
filadelfia,BA,-7.33501,-47.4954
filadelfia,BA,-10.7405,-40.1437
magda,SP,-20.6445,-50.2305
presidente juscelino,MA,-18.6401,-44.06
presidente juscelino,MA,-2.91872,-44.0715
alexandra,PR,,
coari,AM,-4.09412,-63.1441
sao vicente ferrer,MA,-7.58969,-35.4808
sao vicente ferrer,MA,-2.89487,-44.8681
silveira martins,RS,-29.6467,-53.591
barao de cotegipe,RS,-27.6208,-52.3798
luminarias,MG,-21.5145,-44.9034
urucuia,MG,-16.1244,-45.7352
pindoretama,CE,-4.01584,-38.3061
nova palma,RS,-29.471,-53.4689
sao benedito do rio preto,MA,-3.33515,-43.5287
paraju,ES,,
jacuipe,BA,-8.83951,-35.4591
tres irmaos,RJ,,
bonfim,RR,3.36161,-59.8333
bonfim,RR,-20.3302,-44.2366
ouro,SC,-27.3379,-51.6194
corrego fundo,MG,-20.4474,-45.5617
bom retiro,SC,-27.799,-49.487
britania,GO,-15.2428,-51.1602
retirolandia,BA,-11.4832,-39.4234
patis,MG,-16.0773,-44.0787
euclides da cunha,BA,-10.5078,-39.0153
sebastiao leal,PI,-7.56803,-44.06
ipiranga,RS,-25.0238,-50.5794
itapissuma,PE,-7.76798,-34.8971
estrela d'oeste,SP,-20.2875,-50.4049
maranhaozinho,MA,-2.24078,-45.8507
jataizinho,PR,-23.2578,-50.9777
marcelino vieira,RN,-6.2846,-38.1642
redencao do gurgueia,PI,-9.47937,-44.5811
francisco dantas,RN,-6.07234,-38.1212
boa ventura,RJ,-7.40982,-38.2113
conceicao do jacuipe,BA,-12.3268,-38.7684
arroio do tigre,RS,-29.3348,-53.0966
coruripe,AL,-10.1276,-36.1717
francisco badaro,MG,-16.9883,-42.3568
berilo,MG,-16.9567,-42.4606
nova santa rita,PI,-29.8525,-51.2837
nova santa rita,PI,-8.09707,-42.0471
angustura,MG,,
sao pedro do butia,RS,-28.1243,-54.8926
atalanta,SC,-27.4219,-49.7789
carnaubal,CE,-4.15985,-40.9413
miraguai,RS,-27.497,-53.6891
santo antonio do pinhal,SP,-22.827,-45.663
martinesia,MG,,
prudencio thomaz,MS,,
agrolandia,SC,-27.4087,-49.822
candido sales,BA,-15.4993,-41.2414
flora rica,SP,-21.6727,-51.3821
confins,MG,-19.6282,-43.9931
riachuelo,SE,-5.82156,-35.8215
riachuelo,SE,-10.735,-37.1966
lagoa nova,RN,-6.09339,-36.4703
sao tome,PR,-23.5349,-52.5901
sao tome,PR,-5.96404,-36.0798
satubinha,MA,-4.04913,-45.2457
major porto,MG,,
olindina,BA,-11.3497,-38.3379
irupi,ES,-20.3501,-41.6444
jaboti,PR,-23.7435,-50.0729
lebon regis,SC,-26.928,-50.6921
uniao dos palmares,AL,-9.15921,-36.0223
boraceia,SP,-22.1926,-48.7808
agua clara,MS,-20.4452,-52.879
areiopolis,SP,-22.6672,-48.6681
ipueira,RN,-6.80596,-37.2045
ubirajara,SP,-22.5272,-49.6613
itagi,BA,-14.1615,-40.0131
santo hipolito,MG,-18.2968,-44.2229
conceicao do formoso,MG,,
santa cruz,PE,-6.22475,-36.0193
santa cruz,PE,-6.5237,-38.0617
santa cruz,PE,-8.24153,-40.3434
luisburgo,MG,-20.4468,-42.0976
silvano,MG,,
sitio novo,MA,-5.87601,-46.7033
sitio novo,MA,-6.11132,-35.909
lagoa dos patos,MG,-16.978,-44.5754
estrela do indaia,MG,-19.5169,-45.7859
fonseca,MG,,
sao jose do serido,RN,-6.44002,-36.8746
vargeao,SC,-26.8621,-52.1549
onda verde,SP,-20.6042,-49.2929
ipiranga do sul,RS,-27.9404,-52.4271
serra azul,SP,-21.3074,-47.5602
vera,MT,-12.3017,-55.3045
jardim olinda,PR,-22.5523,-52.0503
santo antonio do canaa,ES,,
boa vista do gurupi,MA,-1.77614,-46.3002
goiabeira,MG,-18.9807,-41.2235
santa cruz do piaui,PI,-7.1785,-41.7609
itapirapua paulista,SP,-24.572,-49.1661
coronel macedo,SP,-23.6261,-49.31
nova luzitania,SP,-20.856,-50.2617
ouro verde de goias,GO,-16.2181,-49.1942
acajutiba,BA,-11.6575,-38.0197
anhembi,SP,-22.793,-48.1336
itagimirim,BA,-16.0819,-39.6133
rubim,MG,-16.3775,-40.5397
belmonte,SC,-26.843,-53.5758
belmonte,SC,-15.8608,-38.8758
garruchos,RS,-28.1944,-55.6383
coracao de maria,BA,-12.2333,-38.7487
anhandui,MS,,
presidente lucena,RS,-29.5175,-51.1798
doverlandia,GO,-16.7188,-52.3189
pio ix,PI,-6.83002,-40.6083
cupira,PE,-8.62432,-35.9518
ouvidor,GO,-18.2277,-47.8355
boa esperanca do iguacu,PR,-25.6324,-53.2108
alto alegre,RS,-21.5811,-50.168
alto alegre,RS,2.98858,-61.3072
alto alegre,RS,-28.7769,-52.9893
alegria,RS,-27.8345,-54.0557
jucurucu,BA,-16.8488,-40.1641
itaguari,GO,-15.918,-49.6071
guinda,MG,,
viseu,PA,-1.19124,-46.1399
alto santo,CE,-5.50894,-38.2743
esmeralda,RS,-28.0518,-51.1933
lages,CE,-27.815,-50.3259
jandaira,RN,-5.35211,-36.1278
jandaira,RN,-11.5616,-37.7853
hidrolandia,GO,-16.9626,-49.2265
hidrolandia,GO,-4.40958,-40.4056
igarape-miri,PA,-1.97533,-48.9575
mineiros do tiete,SP,-22.412,-48.451
montadas,PB,-7.08848,-35.9592
alegrete do piaui,PI,-7.24196,-40.8566
mauriti,CE,-7.38597,-38.7708
santo antonio,RN,-6.31195,-35.4739
miradouro,MG,-20.8899,-42.3458
luz,MG,-19.7911,-45.6794
peixe,TO,-12.0254,-48.5395
juru,PB,-7.52983,-37.815
julio mesquita,SP,-22.0112,-49.7873
ribeiraozinho,MT,-16.4856,-52.6924
amparo da serra,MG,,
pedra preta,RN,-5.57352,-36.1084
pedra preta,RN,-16.6245,-54.4722
campo alegre de lourdes,BA,-9.52221,-43.0126
cascalho rico,MG,-18.5772,-47.8716
apora,BA,-11.6577,-38.0814
cha grande,PE,-8.23827,-35.4571
poco de pedra,RN,,
roca sales,RS,-29.2884,-51.8658
jandaia,GO,-17.0481,-50.1453
treviso,SC,-28.5097,-49.4634
sete de setembro,RS,-28.1362,-54.4637
mantenopolis,ES,-18.8594,-41.124
sao clemente,PR,,
santa cecilia do pavao,PR,-23.5201,-50.7835
abaira,BA,-13.2488,-41.6619
alagoinha,PB,-6.94657,-35.5332
alagoinha,PB,-8.4665,-36.7788
itapicuru,BA,-11.3088,-38.2262
cerro grande do sul,RS,-30.5905,-51.7418
salto grande,SP,-22.8894,-49.9831
cotegipe,BA,-12.0228,-44.2566
pinhotiba,MG,,
celso ramos,SC,-27.6327,-51.335
divinesia,MG,-20.9917,-43.0003
guassusse,CE,,
cabeceiras,GO,-15.7995,-46.9265
planalto,BA,-14.6654,-40.4718
planalto,BA,-27.3297,-53.0575
planalto,BA,-21.0342,-49.933
planalto,BA,-25.7211,-53.7642
mascote,BA,-15.5542,-39.3016
tuparendi,RS,-27.7598,-54.4814
ipaumirim,CE,-6.78265,-38.7179
guabiju,RS,-28.5421,-51.6948
rancho queimado,SC,-27.6727,-49.0191
campo alegre de goias,GO,-17.6363,-47.7768
espirito santo do turvo,SP,-22.6925,-49.4341
caiua,SP,-21.8322,-51.9969
conquista d'oeste,MT,-14.5381,-59.5444
santa cecilia,PB,-26.9592,-50.4252
santa cecilia,PB,-7.7389,-35.8764
augustinopolis,TO,-5.46863,-47.8863
monte alverne,RS,,
aracitaba,MG,-21.3446,-43.3736
itaguaru,GO,-15.7565,-49.6354
felicio dos santos,MG,-18.0755,-43.2422
leoberto leal,SC,-27.5081,-49.2789
lagoa santa,GO,-19.1832,-51.3998
lagoa santa,GO,-19.6397,-43.8932
ibitira,BA,,
serra branca,PB,-7.48034,-36.666
sao jose do ribeirao,RJ,,
alcantara,MA,-2.39574,-44.4062
padre carvalho,MG,-16.3646,-42.5088
mata,RS,-29.5649,-54.4641
vargem grande do soturno,ES,,
caxambu do sul,SC,-27.1624,-52.8807
braunas,MG,-19.0562,-42.7099
monte alegre,RN,-1.99768,-54.0724
monte alegre,RN,-6.07063,-35.3253
alianca,PE,-7.60398,-35.2227
leopolis,PR,-23.0818,-50.7511
cacimbinhas,AL,-9.40121,-36.9911
belmonte,BA,-26.843,-53.5758
belmonte,BA,-15.8608,-38.8758
vila pereira,MG,,
quipapa,PE,-8.81175,-36.0137
gramado dos loureiros,RS,-27.4429,-52.9149
macieira,SC,-26.8552,-51.3705
bacaxa,RJ,,
paranhos,MS,-23.8911,-55.429
lamarao,BA,-11.773,-38.887
mundo novo,MS,-11.8541,-40.4714
mundo novo,MS,-23.9355,-54.281
mundo novo,MS,-13.7729,-50.2814
bodo,RN,-5.98027,-36.4167
pontao,RS,-28.0585,-52.6791
douradina,PR,-22.0405,-54.6158
douradina,PR,-23.3807,-53.2918
cachoeira dourada,MG,-18.4859,-49.4766
cachoeira dourada,MG,-18.5161,-49.5039
querencia do norte,PR,-23.0838,-53.483
sao domingos,BA,-11.4649,-39.5268
sao domingos,BA,-26.5548,-52.5313
sao domingos,BA,-6.80313,-37.9488
sao domingos,BA,-10.7916,-37.5685
sao domingos,BA,-13.621,-46.7415
nova aurora,GO,-24.5289,-53.2575
nova aurora,GO,-18.0597,-48.2552
sertao santana,RS,-30.4562,-51.6017
canaa,MG,-20.6869,-42.6167
bela vista do maranhao,MA,-3.72618,-45.3075
magalhaes de almeida,MA,-3.39232,-42.2117
ichu,BA,-11.7431,-39.1905
vitoria do mearim,MA,-3.45125,-44.8643
redencao da serra,SP,-23.2638,-45.5422
bom sucesso,PR,-21.0329,-44.7537
bom sucesso,PR,-23.7063,-51.7671
bom sucesso,PR,-6.44176,-37.9234
capinzal do norte,MA,-4.7236,-44.328
jacareacanga,PA,-6.21469,-57.7544
vespasiano correa,RS,-29.0655,-51.8625
sao felipe,BA,-12.8394,-39.0893
jeriquara,SP,-20.3116,-47.5918
sucesso,CE,,
paraibano,MA,-6.4264,-43.9792
echapora,SP,-22.4326,-50.2038
balsa nova,PR,-25.5804,-49.6291
teodoro sampaio,BA,-12.295,-38.6347
teodoro sampaio,BA,-22.5299,-52.1682
kalore,PR,-23.8188,-51.6687
sao jorge d'oeste,PR,-25.7085,-52.9204
jundiai do sul,PR,-23.4357,-50.2496
pugmil,TO,-10.424,-48.8957
dezesseis de novembro,RS,-28.219,-55.0617
uirauna,PB,-6.51504,-38.4128
anguera,BA,-12.1462,-39.2462
pirajuba,MG,-19.9092,-48.7027
barao ataliba nogueira,SP,,
passira,PE,-7.9971,-35.5813
ibiracu,ES,-19.8366,-40.3732
santa teresinha,BA,-12.7697,-39.5215
santa teresinha,BA,-7.07964,-37.4435
mogi-mirim,SP,,
ajapi,SP,,
crominia,GO,-17.2883,-49.3798
laranjal,PR,-21.3715,-42.4732
laranjal,PR,-24.8862,-52.47
guariroba,SP,,
itabatan,BA,,
flores,PE,-7.85842,-37.9715
juruti,PA,-2.16347,-56.0889
parnarama,MA,-5.67365,-43.1011
baguari,MG,,
trabiju,SP,-22.0388,-48.3342
candoi,PR,-25.5758,-52.0409
guairaca,PR,-22.932,-52.6906
pau brasil,BA,-15.4572,-39.6458
tururu,CE,-3.58413,-39.4297
ibarama,RS,-29.4203,-53.1295
lucena,PB,-6.90258,-34.8748
ilicinea,MG,-20.9402,-45.8308
nova ubirata,MT,-12.9834,-55.2556
aurora,SC,-6.93349,-38.9742
aurora,SC,-27.3098,-49.6295
abare,BA,-8.72073,-39.1162
banzae,BA,-10.5788,-38.6212
itiquira,MT,-17.2147,-54.1422
coronel joao pessoa,RN,-6.24974,-38.4441
tumiritinga,MG,-18.9844,-41.6527
jardim alegre,PR,-24.1809,-51.6902
sede alvorada,PR,,
piracema,MG,-20.5089,-44.4783
camacho,MG,-20.6294,-45.1593
ribeira do amparo,BA,-11.0421,-38.4242
jaua,BA,,
delfim moreira,MG,-22.5036,-45.2792
porteiras,CE,-7.52265,-39.114
palminopolis,GO,-16.7924,-50.1652
mariental,PR,,
canudos,BA,-9.90014,-39.1471
pedra menina,MG,,
itaguaje,PR,-22.6183,-51.9674
lagoa d'anta,RN,-6.39493,-35.5949
ibitiuva,SP,,
tapinas,SP,,
fortim,CE,-4.45126,-37.7981
terenos,MS,-20.4378,-54.8647
senador la rocque,MA,-5.4461,-47.2959
formoso,GO,-13.6499,-48.8775
formoso,GO,-14.9446,-46.2371
caparao,MG,-20.5289,-41.9061
planaltina de goias,GO,,
graccho cardoso,SE,,
brejo,MA,-3.67796,-42.7527
sao jose do campestre,RN,-6.31087,-35.7067
sao patricio,GO,-15.35,-49.818
vermelho novo,MG,-20.0406,-42.2688
buritis,RO,-10.1943,-63.8324
buritis,RO,-15.6218,-46.4221
sitio novo,RN,-5.87601,-46.7033
sitio novo,RN,-6.11132,-35.909
ilha dos valadares,PR,,
flor da serra do sul,PR,-26.2523,-53.3092
pirai do norte,BA,-13.759,-39.3836
antonio martins,RN,-6.21367,-37.8834
tacuru,MS,-23.636,-55.0141
claro dos pocoes,MG,-17.082,-44.2061
guapirama,PR,-23.5203,-50.0407
brasileia,AC,-10.995,-68.7497
araguana,MA,-6.58225,-48.6395
araguana,MA,-2.94644,-45.6589
varzea nova,BA,-11.2557,-40.9432
morro da garca,MG,-18.5356,-44.601
penedo,RJ,-10.2874,-36.5819
ferreiros,PE,-7.44666,-35.2373
nova crixas,GO,-14.0957,-50.33
mutum parana,RO,,
pacuja,CE,-3.98327,-40.6989
mucurici,ES,-18.0965,-40.52
porto murtinho,MS,-21.6981,-57.8836
cezarina,GO,-16.9718,-49.7758
itaju do colonia,BA,-15.1366,-39.7283
assare,CE,-6.8669,-39.8689
frecheirinha,CE,-3.75557,-40.818
umburanas,BA,-10.7339,-41.3234
atalaia,AL,-23.1517,-52.0551
atalaia,AL,-9.5119,-36.0086
itape,BA,-14.8876,-39.4239
pilar,PB,-7.26403,-35.2523
pilar,PB,-9.60135,-35.9543
nova america,GO,-15.0206,-49.8953
picarras,SC,,
rodeiro,MG,-21.2035,-42.8586
barracao,PR,-27.6739,-51.4585
barracao,PR,-26.2502,-53.6324
floresta do araguaia,PA,-7.55335,-49.7125
rio tinto,PB,-6.80383,-35.0776
acegua,RS,-31.8665,-54.1615
caldas brandao,PB,-7.1025,-35.3272
desterro de entre rios,MG,-20.665,-44.3334
itarema,CE,-2.9248,-39.9167
tutoia,MA,-2.76141,-42.2755
patrocinio paulista,SP,-20.6384,-47.2801
guamiranga,PR,-25.1912,-50.8021
carmesia,MG,-19.0877,-43.1382
caetanos,BA,-14.3347,-40.9175
chapadao do lageado,SC,-27.5905,-49.5539
icaraima,PR,-23.3944,-53.615
matias olimpio,PI,-3.71492,-42.5507
caem,BA,-11.0677,-40.432
paula freitas,PR,-26.2105,-50.931
tavares,RS,-31.2843,-51.088
tavares,RS,-7.62697,-37.8712
sao miguel do cambui,PR,,
arantina,MG,-21.9102,-44.2555
icatu,MA,-2.77206,-44.0501
martins,RN,-6.08279,-37.908
pinto bandeira,RS,-29.0975,-51.4503
arataca,BA,-15.2651,-39.419
caputira,MG,-20.1703,-42.2683
loreto,MA,-7.08111,-45.1451
dom cavati,MG,-19.3735,-42.1121
dona emma,SC,-26.981,-49.7261
aiuaba,CE,-6.57122,-40.1178
serro,MG,-18.5991,-43.3744
crucilandia,MG,-20.3923,-44.3334
embauba,SP,-20.9796,-48.8325
morro do pilar,MG,-19.2236,-43.3795
mucambo,CE,-3.90271,-40.7452
paranapoema,PR,-22.6412,-52.0905
vitorinos,MG,,
brasopolis,MG,,
nova santa barbara,PR,-23.5865,-50.7598
sento se,BA,-9.74138,-41.8786
ponto novo,BA,-10.8653,-40.1311
picada cafe,RS,-29.4464,-51.1367
atilio vivacqua,ES,-20.913,-41.1986
erebango,RS,-27.8544,-52.3005
corrego do ouro,RJ,-16.2918,-50.5503
nova fatima,BA,-23.4324,-50.5665
nova fatima,BA,-11.6031,-39.6302
bom jardim de goias,GO,-16.2063,-52.1728
caxingo,PI,-3.41904,-41.8955
santana de pirapama,MG,-18.9962,-44.0409
jaquirana,RS,-28.8811,-50.3637
santa lucia,PR,-21.685,-48.0885
santa lucia,PR,-25.4104,-53.5638
ibiassuce,BA,-14.2711,-42.257
novo itacolomi,PR,-23.7631,-51.5079
juripiranga,PB,-7.36176,-35.2321
itatiba do sul,RS,-27.3846,-52.4538
pitanga de estrada,PB,,
novo alegre,TO,-12.9217,-46.5713
monteiro lobato,SP,-22.9544,-45.8407
maquine,RS,-29.6798,-50.2079
cairu,BA,-13.4904,-39.0465
barro alto,GO,-11.7605,-41.9054
barro alto,GO,-14.9658,-48.9086
ipupiara,BA,-11.8219,-42.6179
bocaiuva do sul,PR,-25.2066,-49.1141
capistrano,CE,-4.45569,-38.9048
nova redencao,BA,-12.815,-41.0748
santa maria do herval,RS,-29.4902,-50.9919
pitimbu,PB,-7.4664,-34.8151
pedra lavrada,PB,-6.74997,-36.4758
triunfo,PB,-29.9291,-51.7075
triunfo,PB,-6.5713,-38.5986
triunfo,PB,-7.83272,-38.0978
brejo do cruz,PB,-6.34185,-37.4943
quatro pontes,PR,-24.5752,-53.9759
lajeado grande,SC,-26.8576,-52.5648
coreau,CE,-3.5415,-40.6587
groairas,CE,-3.91787,-40.3852
alto piquiri,PR,-24.0224,-53.44
pescador,MG,-18.357,-41.6006
presidente medici,MA,-11.169,-61.8986
presidente medici,MA,-2.38991,-45.82
presidente nereu,SC,-27.2768,-49.3889
alpestre,RS,-27.2502,-53.0341
pombos,PE,-8.13982,-35.3967
nova resende,MG,-21.1286,-46.4157
ibitiara,BA,-12.6502,-42.2179
ibicuitinga,CE,-4.96999,-38.6362
termas de ibira,SP,,
vila reis,PR,,
malhador,SE,-10.6649,-37.3004
varzea do poco,BA,-11.5273,-40.3149
baixa grande,BA,-11.9519,-40.169
cerro negro,SC,-27.7942,-50.8673
itambaraca,PR,-23.0181,-50.4097
pirapemas,MA,-3.72041,-44.2216
itacurussa,RJ,,
porto firme,MG,-20.6642,-43.0834
porto alegre do norte,MT,-10.8761,-51.6357
americo de campos,SP,-20.2985,-49.7359
nobres,MT,-14.7192,-56.3284
pereiras,SP,-23.0804,-47.972
vicentina,MS,-22.4098,-54.4415
tome-acu,PA,-2.41302,-48.1415
berizal,MG,-15.61,-41.7432
tamboara,PR,-23.2036,-52.4743
agua preta,PE,-8.70609,-35.5263
jampruca,MG,-18.461,-41.809
arapua,MG,-24.3132,-51.7856
arapua,MG,-19.0268,-46.1484
sao luiz do norte,GO,-14.8608,-49.3285
rosario do ivai,PR,-24.2682,-51.272
cassia dos coqueiros,SP,-21.2801,-47.1643
arame,MA,-4.88347,-46.0032
santo antonio do aventureiro,MG,-21.7606,-42.8115
centenario,TO,-27.7615,-51.9984
centenario,TO,-8.96103,-47.3304
boa vista do burica,RS,-27.6693,-54.1082
itanhanga,MT,-12.2259,-56.6463
meridiano,SP,-20.3579,-50.1811
pedra branca,PB,-7.42169,-38.0689
pedra branca,PB,-5.45341,-39.7078
minas do leao,RS,-30.1346,-52.0423
livramento,PB,-7.37113,-36.9491
palmital de minas,MG,,
lagoa do carro,PE,-7.84383,-35.3108
manoel urbano,AC,-8.83291,-69.2679
paulista,PB,-6.59138,-37.6185
paulista,PB,-7.93401,-34.8684
jardim abc de goias,GO,,
santa rosa do sul,SC,-29.1313,-49.7109
capivari do sul,RS,-30.1383,-50.5152
tunapolis,SC,-26.9681,-53.6417
vila flor,RN,-6.31287,-35.067
lagoa,PB,-6.58572,-37.9127
ingai,MG,-21.4024,-44.9152
montividiu do norte,GO,-13.3485,-48.6853
medicilandia,PA,-3.44637,-52.8875
dourado,CE,-22.1044,-48.3178
santa cruz de goias,GO,-17.3155,-48.4809
gloria de dourados,MS,-22.4136,-54.2335
tabuleiro do norte,CE,-5.24353,-38.1282
carmolandia,TO,-7.03262,-48.3978
joao dourado,BA,-11.3486,-41.6548
bodoco,PE,-7.77759,-39.9338
santa isabel do rio preto,RJ,,
missao velha,CE,-7.23522,-39.143
herveiras,RS,-29.4552,-52.6553
ourem,PA,-1.54168,-47.1126
liberato salzano,RS,-27.601,-53.0753
santo antonio do planalto,RS,-28.403,-52.6992
santo inacio,PR,-22.6957,-51.7969
tangara,SC,-6.19649,-35.7989
tangara,SC,-27.0996,-51.2473
jaguapita,PR,-23.1104,-51.5342
messias targino,RN,-6.07194,-37.5158
curral de cima,PB,-6.72325,-35.2639
trombas,GO,-13.5079,-48.7417
pinheiros,SP,-18.4141,-40.2171
pio xii,MA,-3.89315,-45.1759
marcos parente,PI,-7.11565,-43.8926
santo antonio do leste,MT,-14.805,-53.6075
calmon,SC,-26.5942,-51.095
laranja da terra,ES,-19.8994,-41.0621
montanhas,RN,-6.48522,-35.2842
cidelandia,MA,-5.17465,-47.7781
correntes,PE,-9.12117,-36.3244
pires ferreira,CE,-4.23922,-40.6442
piquerobi,SP,-21.8747,-51.7282
passo de camaragibe,AL,-9.24511,-35.4745
marques de souza,RS,-29.3311,-52.0973
general maynard,SE,-10.6835,-36.9838
